,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
39,Carrefour Vleeskoek 1 kg,https://cdn.carrefour.eu/160_01617428_5400101033061_00.jpeg,"9,75€",Per stuk,"9,75€",/kg
40,Carrefour Bio Verse Balletjes 0.297 kg,https://cdn.carrefour.eu/160_01610202_2727251000000_00.jpeg,"
Max.4,94€",Per stuk,"16,45€",/kg
41,Carrefour Vleeskoek 0.700 kg,https://cdn.carrefour.eu/160_01617430_5400101176362_00.jpeg,"6,85€",Per stuk,"9,79€",/kg
42,Carrefour Varkens- en Kalfsworst 0.260 kg,https://cdn.carrefour.eu/160_01617444_5400101034013_00.jpeg,"2,70€",Per stuk,"11,25€",/kg
43,Carrefour The Market Rund Americain Natuur,https://cdn.carrefour.eu/160_01610938_2725201000000_00.jpeg,"
Max.3,89€",Per stuk,"12,95€",/kg
44,Carrefour Rugrib Natuur 0.532 kg,https://cdn.carrefour.eu/160_01617270_2727626000000_00.jpeg,"
Max.7,95€",Per stuk,"26,50€",/kg
45,Carrefour Merguez 100% Lam 0.400 kg,https://cdn.carrefour.eu/160_01611938_5400101017948_00.jpeg,"7,00€",Per stuk,"17,50€",/kg
46,Carrefour Martino van de Chef,https://cdn.carrefour.eu/160_01610942_2725205000000_00.jpeg,"
Max.2,04€",Per stuk,"10,75€",/kg
47,Carrefour Bio Varkenskotelet 0.143 kg,https://cdn.carrefour.eu/160_01610174_2725026000000_00.jpeg,"
Max.3,14€",Per stuk,"15,70€",/kg
48,Carrefour Gehakt Varken-Rund,https://cdn.carrefour.eu/160_01610998_2726970000000_00.jpeg,"
Max.4,68€",Per stuk,"9,00€",/kg
49,Carrefour Ruggebraad zonder Been,https://cdn.carrefour.eu/160_01613036_2727383000000_00.jpeg,"
Max.8,55€",Per stuk,"13,15€",/kg
50,Carrefour Soepballetjes 300g,https://cdn.carrefour.eu/160_01617780_5400101054868_00.jpeg,"3,50€",Per stuk,"14,58€",/kg
51,Carrefour Lamskroon Koteletten,https://cdn.carrefour.eu/160_01611910_2727180000000_00.jpeg,"
Max.14,27€",Per stuk,"36,60€",/kg
52,Carrefour Lamskoteletten,https://cdn.carrefour.eu/160_01611920_2725415000000_00.jpeg,"
Max.4,99€",Per stuk,"24,95€",/kg
53,Carrefour Assortiment Barbecue Worstjes,https://cdn.carrefour.eu/160_01617198_5400101036130_00.jpeg,"4,00€",Per stuk,"11,43€",/kg
54,Carrefour Gehakte Lamskotelet 0.260 kg,https://cdn.carrefour.eu/160_01617220_5400101036116_00.jpeg,"4,00€",Per stuk,"15,04€",/kg
55,Carrefour Wiener Schnitzel 0.250 kg,https://cdn.carrefour.eu/160_01617592_5400101252226_00.jpeg,"2,50€",Per stuk,"10,00€",/kg
56,Carrefour Varkenskotelet,https://cdn.carrefour.eu/160_01611702_2721581000000_00.jpeg,"
Max.3,33€",Per stuk,"9,50€",/kg
57,Carrefour Varkenshaasje,https://cdn.carrefour.eu/160_01611706_2720874000000_00.jpeg,"
Max.6,72€",Per stuk,"16,00€",/kg
58,Carrefour Cordon Bleu Gehakt 2 x 130 g,https://cdn.carrefour.eu/160_01617778_5400101252455_00.jpeg,"2,75€",Per stuk,"10,58€",/kg
59,Carrefour Bio Chateaubriand 0.214 kg,https://cdn.carrefour.eu/160_01610718_2727255000000_00.jpeg,"
Max.6,49€",Per stuk,"25,95€",/kg
60,Carrefour Lamsfilet,https://cdn.carrefour.eu/160_01611906_2727061000000_00.jpeg,"
Max.13,18€",Per stuk,"39,95€",/kg
61,KKC Carrefour Hoevekip uit Auvergne Label Rouge,https://cdn.carrefour.eu/160_01616908_2711004000000_00.jpeg,"
Max.11,90€",Per stuk,"8,50€",/kg
62,Carrefour Merguezworst 0.420 kg,https://cdn.carrefour.eu/160_01617476_5400101035775_00.jpeg,"4,50€",Per stuk,"11,25€",/kg
63,Carrefour Kalfsschnitzel Kalfsvlees,https://cdn.carrefour.eu/160_01610288_2720956000000_00.jpeg,"
Max.6,96€",Per stuk,"21,10€",/kg
64,Carrefour Varkens- en Kalfsgehakt,https://cdn.carrefour.eu/160_01613886_2725941000000_00.jpeg,"
Max.4,68€",Per stuk,"9,00€",/kg
65,Carrefour Varkens- en Kalfsgehakt 0.500 kg,https://cdn.carrefour.eu/160_01617848_5400101067400_00.jpeg,"3,59€",Per stuk,"7,18€",/kg
66,Carrefour Kippengehakt 0.500 kg,https://cdn.carrefour.eu/160_01616788_5400101071643_00.jpeg,"4,00€",Per stuk,"8,00€",/kg
67,Carrefour Kippenbrochetten Paprika's en Uien 625 g,https://cdn.carrefour.eu/160_01614258_5400101035393_00.jpeg,"11,00€",Per stuk,"17,60€",/kg
68,Carrefour Kippengyros 0.500 kg,https://cdn.carrefour.eu/160_01615472_5400101257979_00.jpeg,"5,00€",Per stuk,"10,00€",/kg
69,Carrefour Bio Kip Filet 0.350 kg,https://cdn.carrefour.eu/160_01616640_2710979000000_00.jpeg,"
Max.8,40€",Per stuk,"24,00€",/kg
70,Carrefour Bio Varken/Rundsgehakt 0.241 kg,https://cdn.carrefour.eu/160_01610754_2725101000000_00.jpeg,"
Max.4,46€",Per stuk,"12,75€",/kg
71,Carrefour Bio Chipolata,https://cdn.carrefour.eu/160_01610190_2721299000000_00.jpeg,"
Max.5,15€",Per stuk,"14,30€",/kg
72,Carrefour Bio Chipolata,https://cdn.carrefour.eu/160_01610190_2721299000000_00.jpeg,"
Max.5,15€",Per stuk,"14,30€",/kg
73,Carrefour Ardense Gehakte Steak 0.270 kg,https://cdn.carrefour.eu/160_01617456_5400101039643_00.jpeg,"3,50€",Per stuk,"12,96€",/kg
74,Carrefour Balletjes in Tomatensaus 500 g,https://cdn.carrefour.eu/160_01613842_5400101021136_01.jpeg,"6,60€",Per stuk,"13,20€",/kg
75,Carrefour Paardenvlees Steak Extra Argentina,https://cdn.carrefour.eu/160_01611424_2725326000000_00.jpeg,"
Max.6,70€",Per stuk,"23,10€",/kg
76,Carrefour Paardenvlees Tournedos Argentina,https://cdn.carrefour.eu/160_01611426_2725328000000_00.jpeg,"
Max.5,80€",Per stuk,"20,00€",/kg
77,De Goedkoopste Eendenborstfilet,https://cdn.carrefour.eu/160_01615604_2721171000000_00.jpeg,"
Max.9,36€",Per stuk,"19,50€",/kg
78,Carrefour Varkens- en Rundworst 6 Stuks 0.780 kg,https://cdn.carrefour.eu/160_01617468_5400101034136_00.jpeg,"7,00€",Per stuk,"9,72€",/kg
79,Carrefour Carpaccio Rund,https://cdn.carrefour.eu/160_01613866_2727906000000_00.jpeg,"
Max.6,49€",Per stuk,"24,95€",/kg
80,Carrefour Tournedos Rund,https://cdn.carrefour.eu/160_01610632_2720112000000_00.jpeg,"
Max.5,24€",Per stuk,"20,95€",/kg
81,Carrefour Kaasworst 0.400 kg,https://cdn.carrefour.eu/160_01611522_5400101253902_00.jpeg,"4,50€",Per stuk,"11,25€",/kg
82,Carrefour Roastbeef Extra Rund,https://cdn.carrefour.eu/160_01610822_2725118000000_00.jpeg,"
Max.14,44€",Per stuk,"19,25€",/kg
83,Carrefour Rundschenkel,https://cdn.carrefour.eu/160_01610890_2725159000000_00.jpeg,"
Max.5,07€",Per stuk,"10,45€",/kg
84,Carrefour Varkens- en Kalfsgehakt 0.260 kg,https://cdn.carrefour.eu/160_01617126_2720015000000_00.jpeg,"
Max.2,34€",Per stuk,"9,00€",/kg
85,De Goedkoopste Stoofvlees Rund,https://cdn.carrefour.eu/160_01610922_2725186000000_00.jpeg,"
Max.5,48€",Per stuk,"10,95€",/kg
86,Carrefour 1/2 Lamsbeen Vacuüm,https://cdn.carrefour.eu/160_01610256_2726861000000_00.jpeg,"
Max.21,95€",Per stuk,"19,95€",/kg
87,Carrefour Balletjes op Grootmoeders Wijze 0.320 kg,https://cdn.carrefour.eu/160_01613910_5400101241008_00.jpeg,"4,00€",Per stuk,"12,50€",/kg
88,Carrefour Verse Kip Spitklaar,https://cdn.carrefour.eu/160_01615104_2726183000000_00.jpeg,"
Max.5,31€",Per stuk,"3,79€",/kg
89,Carrefour Kippenonderbouten 0.596 kg,https://cdn.carrefour.eu/160_01615134_2726689000000_00.jpeg,"
Max.2,74€",Per stuk,"4,89€",/kg
90,Carrefour Selection Irish Rund Rumsteak,https://cdn.carrefour.eu/160_01610668_2725063000000_00.jpeg,"
Max.6,49€",Per stuk,"25,95€",/kg
91,Carrefour Kippenvleugel 0.541 kg,https://cdn.carrefour.eu/160_01615158_2726690000000_00.jpeg,"
Max.2,50€",Per stuk,"5,00€",/kg
92,Carrefour Varkenskoteletten,https://cdn.carrefour.eu/160_01611004_2725257000000_00.jpeg,"
Max.2,57€",Per stuk,"7,35€",/kg
93,Carrefour Varkenskotelet,https://cdn.carrefour.eu/160_01611720_2725410000000_00.jpeg,"
Max.1,90€",Per stuk,"9,50€",/kg
94,Carrefour The Market Kalfslever,https://cdn.carrefour.eu/160_01612268_2725494000000_00.jpeg,"
Max.4,46€",Per stuk,"20,25€",/kg
95,Carrefour Varkensnier 2 Stuks,https://cdn.carrefour.eu/160_01612354_2725497000000_00.jpeg,"
Max.1,59€",Per stuk,"5,30€",/kg
96,Carrefour Varkensmolleux,https://cdn.carrefour.eu/160_01611092_2956627100000_00.jpeg,"
Max.3,78€",Per stuk,"12,60€",/kg
97,Carrefour Kalfspaupiette,https://cdn.carrefour.eu/160_01613782_2726845000000_00.jpeg,"
Max.7,78€",Per stuk,"15,55€",/kg
98,Carrefour The Market Kalfsburger,https://cdn.carrefour.eu/160_01613390_2720395000000_00.jpeg,"
Max.3,68€",Per stuk,"16,00€",/kg
99,Carrefour Bereide Americain,https://cdn.carrefour.eu/160_01610940_2725203000000_00.jpeg,"
Max.2,37€",Per stuk,"12,45€",/kg
100,Carrefour Lamsragout,https://cdn.carrefour.eu/160_01611940_2725434000000_00.jpeg,"
Max.2,85€",Per stuk,"11,40€",/kg
101,Carrefour Gehakt 100% Lam Gekruid,https://cdn.carrefour.eu/160_01611952_2720519000000_00.jpeg,"
Max.5,74€",Per stuk,"15,95€",/kg
102,Carrefour Lamsmedaillon,https://cdn.carrefour.eu/160_01611958_2725450000000_00.jpeg,"
Max.6,28€",Per stuk,"25,10€",/kg
103,Carrefour Lams Koteletten 0.761 kg,https://cdn.carrefour.eu/160_01611968_2721508000000_00.jpeg,"
Max.6,68€",Per stuk,"12,15€",/kg
104,Carrefour Lamsgigolette,https://cdn.carrefour.eu/160_01611970_2720005000000_00.jpeg,"
Max.7,71€",Per stuk,"18,35€",/kg
105,Carrefour Kippenbouten met Rugdeel 567 g,https://cdn.carrefour.eu/160_01615482_2726691000000_00.jpeg,"
Max.2,45€",Per stuk,"4,30€",/kg
106,Carrefour Bio Gesneden Spek 0.226 kg,https://cdn.carrefour.eu/160_01610162_2725020000000_00.jpeg,"
Max.4,61€",Per stuk,"15,35€",/kg
107,Carrefour 1/2 Kippenborstfilet,https://cdn.carrefour.eu/160_01615484_2726692000000_00.jpeg,"
Max.2,12€",Per stuk,"10,59€",/kg
108,Carrefour Speksneden,https://cdn.carrefour.eu/160_01611058_2726839000000_00.jpeg,"
Max.2,90€",Per stuk,"9,65€",/kg
109,Carrefour Gehakt Varken/Rund,https://cdn.carrefour.eu/160_01610962_2725223000000_00.jpeg,"
Max.2,25€",Per stuk,"9,00€",/kg
