,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
42,Carrefour Knolselder 200 g,https://cdn.carrefour.eu/160_00898195_5400101300392_00.jpeg,"1,39€",Per stuk,"6,95€",/kg
43,Carrefour Oesterzwammen 500 g,https://cdn.carrefour.eu/160_00938097_5400357999999_00.jpeg,"3,59€",Per stuk,"7,18€",/kg
44,Carrefour Kruidentuiltje 20 g,https://cdn.carrefour.eu/160_00939122_5420013706907_00.jpeg,"1,49€",Per stuk,"1,49€",/stuk
45,Carrefour Crispy Sla 200 g,https://cdn.carrefour.eu/160_01202902_5400101303942_00.jpeg,"1,49€",Per stuk,"7,45€",/kg
46,Carrefour Bladpeterselie 100 g,https://cdn.carrefour.eu/160_01426485_5400257000016_00.jpeg,"1,29€",Per stuk,"1,29€",/stuk
47,Carrefour Rucola 45 g,https://cdn.carrefour.eu/160_05804377_5400101053243_00.jpeg,"0,89€",Per stuk,"19,78€",/kg
48,BIO Kiwi groen 6 st,https://cdn.carrefour.eu/160_01527401_5411740004176_00.jpg,"3,49€",Per stuk,"3,49€",/stuk
49,Courgetten - 2 stuks,https://cdn.carrefour.eu/160_00839473_2730051000000_00.jpeg,"
Max.1,18€",Per 2 stuks,"1,69€",/kg
50,Rode pepers 60g,https://cdn.carrefour.eu/160_00839480_5400000416910_00.jpg,"1,19€",Per stuk,"19,83€",/kg
51,Carrefour Eetsinaasappelen - 3 stuks,https://cdn.carrefour.eu/160_00858461_2730330000000_00.jpeg,"
Max.1,12€",Per 3 stuks,"1,49€",/kg
52,Carrefour Aubergines - 1 stuk,https://cdn.carrefour.eu/160_00839606_2751203000000_00.jpeg,"
Max.0,87€",Per stuk,"2,49€",/kg
53,Carrefour Groentemix Fijnproevers 400 g,https://cdn.carrefour.eu/160_01080312_5400101302600_00.jpeg,"2,49€",Per stuk,"6,23€",/kg
54,Carrefour Munt 20 g,https://cdn.carrefour.eu/160_00841858_5420013710096_00.jpeg,"1,49€",Per stuk,"1,49€",/stuk
55,Carrefour Basilicum 20 g,https://cdn.carrefour.eu/160_00841865_5420013710010_00.jpeg,"1,49€",Per stuk,"1,49€",/stuk
56,Carrefour Bieslook 20 g,https://cdn.carrefour.eu/160_00841872_5420013710003_00.jpeg,"1,39€",Per stuk,"1,39€",/stuk
57,Groene Aspergepunten 200g,https://cdn.carrefour.eu/160_00891947_5400279000186_00.jpg,"4,99€",Per stuk,"24,95€",/kg
58,Carrefour Dille 20g,https://cdn.carrefour.eu/160_00841896_5420013710027_00.jpeg,"1,09€",Per stuk,"1,09€",/stuk
59,Carrefour Bio Rozemarijn in pot,https://cdn.carrefour.eu/160_01544326_5400101159556_00.jpeg,"1,25€",Per stuk,"1,25€",/stuk
60,Carrefour Koriander 20g,https://cdn.carrefour.eu/160_00841904_5420013710034_00.jpeg,"1,49€",Per stuk,"1,49€",/stuk
61,Citroenen - 2 stuks,https://cdn.carrefour.eu/160_00840730_2730371000000_00.jpeg,"
Max.0,72€",Per 2 stuks,"1,89€",/kg
62,Carrefour Citroen 500 g,https://cdn.carrefour.eu/160_00840747_5400101300934_00.jpg,"1,29€",Per stuk,"2,58€",/kg
63,Mix Paprika 3St/500g,https://cdn.carrefour.eu/160_00840824_5411474100083_00.jpg,"1,99€",Per stuk,"3,98€",/kg
64,Rode Paprika - 1 stuk,https://cdn.carrefour.eu/160_00840831_2751237000000_00.jpeg,"
Max.0,44€",Per stuk,"1,99€",/kg
65,Gele Paprika - 1 stuk,https://cdn.carrefour.eu/160_00840893_2751235000000_00.jpeg,"
Max.0,44€",Per stuk,"1,99€",/kg
66,Wortelen met loof,https://cdn.carrefour.eu/160_00841593_8426546010013_00.jpeg,"1,39€",Per stuk,"1,39€",/stuk
67,Carrefour Wortelen - 5 stuks,https://cdn.carrefour.eu/160_00841670_2730231000000_00.jpeg,"
Max.0,52€",Per 5 stuks,"0,69€",/kg
68,Carrefour Dragon 20 g,https://cdn.carrefour.eu/160_00841827_5420013710041_00.jpeg,"1,39€",Per stuk,"1,39€",/stuk
69,Aardappelen - 3 stuks,https://cdn.carrefour.eu/160_00867607_2730731000000_00.jpeg,"
Max.0,74€",Per 3 stuks,"1,49€",/kg
70,Carrefour Bloemkool Los Verkocht,https://cdn.carrefour.eu/160_00936882_5400101033689_00.jpeg,"1,29€",Per stuk,"1,29€",/stuk
71,Carrefour The Market Aardappelen om te Stomen 400 g,https://cdn.carrefour.eu/160_04527031_5411540001016_00.jpeg,"1,00€",Per stuk,"2,50€",/kg
72,Carrefour Dragon 20 g,https://cdn.carrefour.eu/160_00841827_5420013710041_00.jpeg,"1,39€",Per stuk,"1,39€",/stuk
73,Aardappelen - 3 stuks,https://cdn.carrefour.eu/160_00867607_2730731000000_00.jpeg,"
Max.0,74€",Per 3 stuks,"1,49€",/kg
