,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
39,Reflets de France Sel de Guérande BGA Grof Zeezout 1 kg,https://cdn.carrefour.eu/160_04849060_3245390079527_00.jpeg,"2,05€",Per stuk,"2,05€",/kg
40,Suzi Wan Kokosnotencrème 200ml,https://cdn.carrefour.eu/160_04886231_4002359654688_00.jpeg,"3,57€",Per stuk,"17,85€",/l
41,Suzi Wan Miehoen-Rijstverm 4 x 62.5 g,https://cdn.carrefour.eu/160_04895536_4002359650178_00.jpeg,"5,01€",Per stuk,"20,04€",/kg
42,Old El Paso Kruidenmix voor Fajitas Original Smoky BBQ Mild 30 g,https://cdn.carrefour.eu/160_04902754_8410076490810_00.jpeg,"1,93€",Per stuk,"65,67€",/kg
43,Old El Paso Fajita the Kit Crispy Chicken Mild 555 g,https://cdn.carrefour.eu/160_05006995_8410076471581_00.jpeg,"7,10€",Per stuk,"12,79€",/kg
44,Sacla Tapenade Olive Nere 190 g,https://cdn.carrefour.eu/160_05012770_8001060012912_00.jpeg,"3,85€",Per stuk,"20,26€",/kg
45,Sacla Tapenade Olive Verdi 190 g,https://cdn.carrefour.eu/160_05012771_8001060012905_00.jpeg,"3,85€",Per stuk,"20,26€",/kg
46,Sacla Tapenade Pomodoro 190 g,https://cdn.carrefour.eu/160_05012772_8001060012929_00.jpeg,"3,85€",Per stuk,"20,26€",/kg
47,Broodstengels Rubatà met Rozemarijn 250 g,https://cdn.carrefour.eu/160_05147030_8009958000799_00.jpeg,"2,29€",Per stuk,"9,16€",/kg
48,Flott Vongole 130 g,https://cdn.carrefour.eu/160_04956298_8000828001120_01.jpeg,"2,46€",Per stuk,"37,85€",/kg
49,Hengstenberg Rafano Piccante-Aromatico 145 g,https://cdn.carrefour.eu/160_05245246_4008100167575_00.jpeg,"2,24€",Per stuk,"15,45€",/kg
50,Hengstenberg kappertjes,https://cdn.carrefour.eu/160_05245265_4008100175570_00.jpeg,"2,45€",Per stuk,"81,67€",/kg
51,Sacla Olivoli Farcite al Peperone 140 g,https://cdn.carrefour.eu/160_01463484_8001060001626_00.jpeg,"2,09€",Per stuk,"26,13€",/kg
52,Sacla Peperonata Paprika's Gekookt met Uien en Tomaten 290 g,https://cdn.carrefour.eu/160_01396304_8001060001985_00.jpeg,"3,69€",Per stuk,"12,72€",/kg
53,Sol d'Or Ceci Lessati 400 g,https://cdn.carrefour.eu/160_01647443_5410385155151_00.jpeg,"1,22€",Per stuk,"5,08€",/kg
54,Old El Paso Chunky Salsa Dip 312 g,https://cdn.carrefour.eu/160_01488924_46000283289_00.jpeg,"3,52€",Per stuk,"3,59€",/stuk
55,Old El Paso Kruidenmix voor Guacamole Mild 20 g,https://cdn.carrefour.eu/160_01488930_46000815213_00.jpeg,"1,93€",Per stuk,"98,50€",/kg
56,Saclà Squeeze a Little Pesto van Basilicum 270 g,https://cdn.carrefour.eu/160_05547636_8001060025653_00.jpeg,"4,87€",Per stuk,"18,04€",/kg
57,Grissini traditional,https://cdn.carrefour.eu/160_01346712_8003899180015_00.jpeg,"1,49€",Per stuk,"11,92€",/kg
58,Granforno Grissini Torino 5 x 20 g,https://cdn.carrefour.eu/160_01346716_8003899181401_00.jpeg,"1,49€",Per stuk,"14,90€",/kg
59,Sacla Saus met Paprika's en Aubergines 190 g,https://cdn.carrefour.eu/160_01397976_8001060001886_00.jpeg,"3,39€",Per stuk,"17,84€",/kg
60,Monviso Crustini Bruschette Olive 120 g,https://cdn.carrefour.eu/160_04954738_8007770320132_00.jpeg,"2,43€",Per stuk,"20,25€",/kg
61,Le Conserve della Nonna Pasto di Carciofi 190 g,https://cdn.carrefour.eu/160_04954823_8005360003557_00.jpeg,"4,15€",Per stuk,"21,84€",/kg
62,Suzi Wan Loempiasaus 350gr,https://cdn.carrefour.eu/160_05009331_4002359661013_00.jpeg,"5,40€",Per stuk,"15,88€",/l
63,Sacla Tapenade Pomodori e Peperoncino 190 g,https://cdn.carrefour.eu/160_05012769_8001060012936_00.jpeg,"3,85€",Per stuk,"20,26€",/kg
64,Sacla Arrabbiata Pomodorini Ciliegia e Peperoncino 420 g,https://cdn.carrefour.eu/160_05045264_8001060007161_00.jpeg,"3,99€",Per stuk,"9,50€",/kg
65,Sacla' Pastasaus met Hele Cherrytomaten en Gegrilde Groenten 350 g,https://cdn.carrefour.eu/160_05045265_8001060008571_00.jpeg,"3,99€",Per stuk,"10,53€",/kg
66,Go-Tan Kokosmelk 250 ml,https://cdn.carrefour.eu/160_05070859_8710605096170_00.jpeg,"2,64€",Per stuk,"10,56€",/l
67,Old El Paso Salsa Cheese & Red Pepper Mild 320 g,https://cdn.carrefour.eu/160_05119525_8410076500243_00.jpeg,"4,68€",Per stuk,"14,91€",/kg
68,Sacla Bruschettina Basilico 190 g,https://cdn.carrefour.eu/160_04530945_8001060008489_00.jpeg,"3,69€",Per stuk,"19,42€",/kg
69,Sacla Bruschettina Piccante 190 g,https://cdn.carrefour.eu/160_04530953_8001060008472_00.jpeg,"3,69€",Per stuk,"19,42€",/kg
70,Sacla' Pastasaus Puttanesca met Hele Kerstomaatjes en Olijven 350 g,https://cdn.carrefour.eu/160_04531167_8001060008601_00.jpeg,"3,99€",Per stuk,"11,40€",/kg
