,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
0,Carrefour Classic' Rustieke Broodjes Mix 9 Stuks 540 g,https://cdn.carrefour.eu/160_06278801_5400101075498_00.jpeg,"4,29€",Per stuk,"7,94€",/kg
1,Carrefour Classic' Piccolo Wit & Bruin 600 g,https://cdn.carrefour.eu/160_06282045_5400101075504_00.jpeg,"3,89€",Per stuk,"6,48€",/kg
2,Carrefour Classic' Hotelbroodjes Mix 20 Stuks 725 g,https://cdn.carrefour.eu/160_06494493_5400101079939_00.jpeg,"4,29€",Per stuk,"6,13€",/kg
3,Carrefour Extra Krans & Camembert 530 g,https://cdn.carrefour.eu/160_06505233_5400101080522_00.jpeg,"7,79€",Per stuk,"14,70€",/kg
4,Carrefour Sensation Donuts 110 g,https://cdn.carrefour.eu/160_06622938_5400101219618_00.jpeg,"1,25€",Per stuk,"11,36€",/kg
