,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
38,Carrefour The Market Traiteur Gourmet Quiche Lorraine 2 x 190 g,https://cdn.carrefour.eu/160_05092763_5400101020009_00.jpeg,"6,00€",Per stuk,"15,79€",/kg
39,Carrefour The Market Traiteur Gourmet Quiche Broccoli & Zalm 2 x 190 g,https://cdn.carrefour.eu/160_05092767_5400101020023_00.jpeg,"6,00€",Per stuk,"15,79€",/kg
40,Carrefour The Market Traiteur Gourmet Quiche Geiten Spinazie 2 x 190 g,https://cdn.carrefour.eu/160_05092799_5400101020030_00.jpeg,"6,00€",Per stuk,"15,79€",/kg
41,Carrefour Extra Kaas Kroketten 300 g,https://cdn.carrefour.eu/160_04724907_5400101010543_00.jpeg,"5,00€",Per stuk,"16,67€",/kg
42,Carrefour Extra Grijze Garnaalkroketten 300 g,https://cdn.carrefour.eu/160_04725168_5400101010536_00.jpeg,"11,00€",Per stuk,"36,67€",/kg
43,Carrefour Prepare van de Chef 0.150 kg,https://cdn.carrefour.eu/160_05445376_5400101035034_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
44,Carrefour Prepare Martino 0.150 kg,https://cdn.carrefour.eu/160_05445377_5400101035041_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
45,Carrefour Gnocchi met Aardappelen 500 g,https://cdn.carrefour.eu/160_05488076_3560070859993_00.jpeg,"1,55€",Per stuk,"3,10€",/kg
46,Carrefour The Market Traiteur Gourmet Macaire Aardappelen 250 g,https://cdn.carrefour.eu/160_05490427_5400101037601_00.jpeg,"3,00€",Per stuk,"12,00€",/kg
47,Carrefour Original Gratin met Room 500 g,https://cdn.carrefour.eu/160_05077120_5400101019348_00.jpeg,"3,89€",Per stuk,"7,78€",/kg
48,Carrefour The Market Traiteur Gourmet Quiche Prei & Spekblokjes 300 g,https://cdn.carrefour.eu/160_05092731_5400101019966_00.jpeg,"4,00€",Per stuk,"13,33€",/kg
49,Carrefour Penne 4 Kazen 400 g,https://cdn.carrefour.eu/160_04811896_5400101016002_00.jpeg,"3,09€",Per stuk,"7,73€",/kg
50,Carrefour The Market Traiteur Gourmet Macaire Aardappelen 500 g,https://cdn.carrefour.eu/160_04939590_5400101012950_00.jpeg,"5,00€",Per stuk,"10,00€",/kg
51,Carrefour The Market Focaccia Rode Paprika's & Olijven Traiteur 230 g,https://cdn.carrefour.eu/160_05206697_5400101023437_00.jpeg,"3,00€",Per stuk,"13,04€",/kg
52,Carrefour The Market Traiteur Trattoria Quattro Formaggi 410 g,https://cdn.carrefour.eu/160_05766373_5400101050709_00.jpeg,"5,00€",Per stuk,"12,20€",/kg
53,Carrefour The Market Traiteur Trattoria Hawai Handgegarneerd 460 g,https://cdn.carrefour.eu/160_05766382_5400101050730_00.jpeg,"5,00€",Per stuk,"10,87€",/kg
54,Carrefour The Market Traiteur Trattoria Regina Handgegarneerd 460 g,https://cdn.carrefour.eu/160_05766384_5400101050747_00.jpeg,"5,00€",Per stuk,"10,87€",/kg
55,Carrefour Duo Préparé van de Chef & Uien 150 g,https://cdn.carrefour.eu/160_05866196_5400101056039_00.jpeg,"2,39€",Per stuk,"15,93€",/kg
56,Carrefour The Market Traiteur Trattoria Margherita 435 g,https://cdn.carrefour.eu/160_05766370_5400101050693_00.jpeg,"5,00€",Per stuk,"11,90€",/kg
57,Carrefour Extra Salade Surimi 200 g,https://cdn.carrefour.eu/160_06209645_5400101072824_00.jpeg,"1,99€",Per stuk,"9,95€",/kg
58,Carrefour Sensation Kip Groene Curry Basmatirijst 450 g,https://cdn.carrefour.eu/160_05252527_5400101025714_00.jpeg,"4,89€",Per stuk,"10,87€",/kg
59,Carrefour Sensation Kip Rode Curry Basmatirijst 450 g,https://cdn.carrefour.eu/160_05252578_5400101025721_00.jpeg,"4,89€",Per stuk,"10,87€",/kg
60,Carrefour Sensation Kip Tikka Masala Rijst op Indische Wijze 450 g,https://cdn.carrefour.eu/160_05252579_5400101025738_00.jpeg,"4,89€",Per stuk,"10,87€",/kg
61,Carrefour Traiteur Gourmet Cordon Bleu 450 g,https://cdn.carrefour.eu/160_05940649_5400101059702_00.jpeg,"6,00€",Per stuk,"13,33€",/kg
62,Carrefour The Market Traiteur Trattoria Penne 5 Formaggi 400 g,https://cdn.carrefour.eu/160_05946490_5400101060098_00.jpeg,"4,99€",Per stuk,"12,48€",/kg
63,Carrefour Italiaanse Saltimbocca & Verse Pappardelle 450 g,https://cdn.carrefour.eu/160_06222430_5400101073210_00.jpeg,"6,00€",Per stuk,"13,33€",/kg
64,Carrefour Tonijn 150 g,https://cdn.carrefour.eu/160_06266201_5400101075009_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
65,Carrefour Tonijn Cocktail 150 g,https://cdn.carrefour.eu/160_06266204_5400101075016_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
66,Carrefour Lunch Time Sandwich Ei & Bacon 180 g,https://cdn.carrefour.eu/160_06266664_5400101075054_00.jpeg,"2,50€",Per stuk,"2,50€",/stuk
67,Carrefour Lunch Time Sandwich Gerookte Zalmsalade 150 g,https://cdn.carrefour.eu/160_06266665_5400101075061_00.jpeg,"2,50€",Per stuk,"2,50€",/stuk
68,Carrefour Lunch Time Sandwich Kip Bacon 165 g,https://cdn.carrefour.eu/160_06266666_5400101075078_00.jpeg,"2,50€",Per stuk,"2,50€",/stuk
69,Carrefour Vlees 150 g,https://cdn.carrefour.eu/160_06269806_5400101075153_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
