,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
38,Carrefour Parmigiano Reggiano 200 g,https://cdn.carrefour.eu/160_05766848_3560071006969_00.jpeg,"4,35€",Per stuk,"21,75€",/kg
39,Carrefour Mozzarella di Bufala Campana BOB 125 g,https://cdn.carrefour.eu/160_04338544_5400101225091_00.jpeg,"1,29€",Per stuk,"10,32€",/kg
40,Carrefour Geitenkaas 150 g,https://cdn.carrefour.eu/160_01738511_3270190023104_00.jpeg,"1,49€",Per stuk,"9,93€",/kg
41,Carrefour Grana Padano 100 g,https://cdn.carrefour.eu/160_04470917_3560070151493_00.jpeg,"1,65€",Per stuk,"16,50€",/kg
42,Carrefour Bio Vloeibare Room Vol 30% VG 20 cl,https://cdn.carrefour.eu/160_05841992_3560071047726_00.jpeg,"1,25€",Per stuk,"6,25€",/l
43,Carrefour Classic' Pizzadeeg Dun en Rond 260 g,https://cdn.carrefour.eu/160_04830976_3560071161507_00.jpeg,"1,09€",Per stuk,"4,19€",/kg
44,Carrefour No Lactose Melk 1.2% V.G. 6 x 1 L,https://cdn.carrefour.eu/160_05909402_5400102069946_00.jpeg,"6,30€",Per pak,"1,05€",/l
45,Carrefour Extra Burrata 285 g,https://cdn.carrefour.eu/160_06003634_5400101225688_00.jpeg,"2,39€",Per stuk,"15,93€",/kg
46,Carrefour Bio 6 Verse Eieren M,https://cdn.carrefour.eu/160_05283208_5400101054264_00.jpeg,"2,09€",Per stuk,"2,09€",/stuk
47,Carrefour Bio 12 Verse Eieren M,https://cdn.carrefour.eu/160_05283209_5400101060944_00.jpeg,"4,18€",Per stuk,"4,18€",/stuk
48,Carrefour Grana Padano 100 g,https://cdn.carrefour.eu/160_04470917_3560070151493_00.jpeg,"1,65€",Per stuk,"16,50€",/kg
49,Carrefour No Lactose Melk 1.2% V.G. 6 x 1 L,https://cdn.carrefour.eu/160_05909402_5400102069946_00.jpeg,"6,30€",Per pak,"1,05€",/l
50,Carrefour Plantaardig Product Bakken & Braden 500 g,https://cdn.carrefour.eu/160_04862171_5400101007222_00.jpeg,"1,49€",Per stuk,"2,98€",/kg
51,Carrefour Original Tiramisu met Marsalawijn 4 x 90 g,https://cdn.carrefour.eu/160_04832489_5400101001985_00.jpeg,"2,85€",Per stuk,"7,92€",/kg
52,Carrefour Classic' Bifidus Kokossmaak 4 x 125 g,https://cdn.carrefour.eu/160_04854761_3245412570650_00.jpeg,"1,15€",Per stuk,"2,30€",/kg
53,Carrefour Flan met Karamelsaus 4 x 100 g,https://cdn.carrefour.eu/160_04925359_3560070354450_00.jpeg,"0,65€",Per stuk,"1,63€",/kg
54,Carrefour Classic' Mousse Melk Chocolade 4 x 60 g,https://cdn.carrefour.eu/160_05057197_3245412730535_00.jpeg,"0,75€",Per stuk,"3,13€",/kg
55,Carrefour Bechamelsaus 500 ml,https://cdn.carrefour.eu/160_05057427_3560070506378_00.jpeg,"2,79€",Per stuk,"5,58€",/l
56,Carrefour Emmentaler Picolo,https://cdn.carrefour.eu/160_00194480_2740121000000_00.jpeg,"
Max.3,37€",Per stuk,"12,95€",/kg
57,Carrefour Cambozola Blok,https://cdn.carrefour.eu/160_01319448_2917261000000_00.jpeg,"
Max.3,80€",Per stuk,"20,00€",/kg
58,Carrefour Smeerbaar Omega 3 250 g,https://cdn.carrefour.eu/160_04433817_5400101035232_00.jpeg,"0,69€",Per stuk,"2,76€",/kg
59,Carrefour Fondue met Zwitserse Kaas 400 g,https://cdn.carrefour.eu/160_04480705_5400101242852_00.jpeg,"4,19€",Per stuk,"10,48€",/kg
60,Carrefour Kaasblokjes Specerijen en Aromaten 300 g,https://cdn.carrefour.eu/160_04526318_3560070187331_00.jpeg,"1,79€",Per stuk,"5,97€",/kg
61,Carrefour Stylesse Gouda Belegen 6 à 10 Sneetjes 300 g,https://cdn.carrefour.eu/160_04641912_5400101255425_00.jpeg,"4,95€",Per stuk,"16,50€",/kg
62,Carrefour Smeerkaas 8 Stuks 140 g,https://cdn.carrefour.eu/160_04732637_3560070789108_00.jpeg,"0,89€",Per stuk,"6,36€",/kg
63,Carrefour Plantaardig Product Bakken & Braden 1 kg,https://cdn.carrefour.eu/160_04862172_5400101007246_00.jpeg,"2,79€",Per stuk,"2,79€",/kg
64,Carrefour Classic' Verse Kaas Vol 500 g,https://cdn.carrefour.eu/160_04951718_5400101013018_00.jpeg,"1,59€",Per stuk,"3,18€",/kg
65,Carrefour Classic' Chocolade Dessert 4 x 125 g,https://cdn.carrefour.eu/160_04964167_3560071014131_00.jpeg,"0,65€",Per stuk,"1,30€",/kg
66,Carrefour Mousse Zwarte Chocolade 4 x 60 g,https://cdn.carrefour.eu/160_04982078_3245412730627_00.jpeg,"0,75€",Per stuk,"3,13€",/kg
67,Carrefour Zanddeeg 230 g,https://cdn.carrefour.eu/160_05069941_3560071161491_00.jpeg,"1,35€",Per stuk,"5,87€",/kg
68,Carrefour Emmentaler Sneetjes 200 g,https://cdn.carrefour.eu/160_04539223_3560070179886_00.jpeg,"1,85€",Per stuk,"9,25€",/kg
69,Carrefour Yoghurt Natuur Roer 8 x 125 g,https://cdn.carrefour.eu/160_01735375_3270190023814_00.jpeg,"2,49€",Per stuk,"2,49€",/kg
70,Carrefour Smeerkaas Natuur 200 g,https://cdn.carrefour.eu/160_04466574_5400101243392_00.jpeg,"1,29€",Per stuk,"6,45€",/kg
71,Carrefour Boter Knoflook en Fijne Kruiden 125 g,https://cdn.carrefour.eu/160_04540097_5400101248304_00.jpeg,"1,99€",Per stuk,"15,92€",/kg
72,Carrefour Roquefort 100 g,https://cdn.carrefour.eu/160_01903938_3560071133207_00.jpeg,"1,79€",Per stuk,"17,90€",/kg
73,Carrefour Geëvaporeerde Volle Melk 410 g,https://cdn.carrefour.eu/160_01644116_5400101162624_00.jpeg,"1,35€",Per stuk,"3,29€",/kg
74,Carrefour Kruimeldeeg 230 g,https://cdn.carrefour.eu/160_01835862_3560071161460_00.jpeg,"0,85€",Per stuk,"3,70€",/kg
75,Carrefour Classic' Verse Kaas Mager 500 g,https://cdn.carrefour.eu/160_05061938_5400101000766_00.jpeg,"0,99€",Per stuk,"1,98€",/kg
76,Carrefour Crottin Chavignol AOC,https://cdn.carrefour.eu/160_01905388_5413591030311_00.jpeg,"3,00€",Per stuk,"50,00€",/kg
